"X1","店名","地址","店名是否包含搜索关键词","区县镇"
"佛山市美团买菜","美团专送","广东省佛山市顺德区政和北路19号2幢东50米",1,"佛山顺德区"
"佛山市美团买菜","美团专送","佛山市顺德区仓门路10号",1,"佛山顺德区"
"佛山市美团买菜","美团专送","广东省佛山市顺德区讯发路7号西南60米",1,"佛山顺德区"
"佛山市美团买菜","美团专送","广东省佛山市三水区口岸一街5号之1",1,"佛山三水区"
"佛山市美团买菜","美团专送","南粤综合批发市场17栋1号",1,NA
"佛山市美团买菜","美团专送","佛山市顺德区大园路与Ｙ３０９交叉路口往西北约100米(蓬莱新村-西区北侧约50米)",1,"佛山顺德区"
"佛山市美团买菜","美团配送美团专送","佛山市顺德区乐从大道东(乐从中学东北侧约150米)",1,"佛山顺德区"
"佛山市美团买菜","美团专送","广东省佛山市顺德区三界村大路23号附近",1,"佛山顺德区"
"佛山市美团买菜","铺美团站点","广东省佛山市南海区",1,"佛山南海区"
"佛山市美团买菜","美团专送","佛山市高明区宝华街与千禧街交叉路口往东约100米(君逸湾西南侧)",1,"佛山高明区"
"佛山市美团买菜","美团点评","凤翔路41号顺德创意产业园C座2楼212",1,"揭阳产业园"
"佛山市美团买菜","美团专送","广东省佛山市顺德区富华路133号附近",1,"佛山顺德区"
"佛山市美团买菜","美团专送","广东省佛山市顺德区新华路a136号附近",1,"佛山顺德区"
"佛山市美团买菜","美团专送","佛山市顺德区龙江镇世埠村南福横街巷17号",1,"佛山顺德区"
"佛山市美团买菜","美团专送","佛山市顺德区汇龙路与聚龙大道交叉路口西北侧(东方宝贝托儿所南侧约50米)",1,"佛山顺德区"
"佛山市美团买菜","美团专送","佛山市顺德区Ｙ２０６与佛陈路交叉路口西侧(万科缤纷四季-北区)",1,"佛山顺德区"
"佛山市美团买菜","美团专送","佛山市禅城区鲤鱼沙路与文华北路交叉路口往东约100米(佛山市禅城区海三渔酒家北侧)",1,"佛山禅城区"
"佛山市美团买菜","美团专送","广东省佛山市禅城区河北大街9号附近",1,"佛山禅城区"
"佛山市美团买菜","美团专送","佛山市顺德区华信路与华城路交叉路口往南约50米(沙河公园北侧约50米)",1,"佛山顺德区"
"佛山市美团买菜","美团专送","佛山市顺德区富涌小区五街与京坤线交叉路口东南侧(泮浦新村公园西南侧约150米)",1,"佛山顺德区"
"佛山市美团买菜","美团外卖(杨和站)","佛山市高明区杨西大道北与和丽路交叉路口往南约100米(明银凯伦堡豪庭)",1,"佛山高明区"
"佛山市美团买菜","美团外卖(祖庙路店)","广东省佛山市禅城区祖庙路35号3层301号-商铺附近",1,"佛山禅城区"
"佛山市叮咚买菜","叮咚买菜","佛山市南海区南兴工业大道与桂澜中路交叉路口往西北约150米(俊彦广场)",1,"佛山南海区"
"佛山市叮咚买菜","叮咚买菜","佛山市禅城区华新路与港口路交叉路口东南侧(绿巢・智谷)",1,"佛山禅城区"
"佛山市叮咚买菜","叮咚买菜","佛山市顺德区新基二路与绿田路交叉路口南侧(绿田商业中心)",1,"佛山顺德区"
"佛山市叮咚买菜","叮咚买菜","佛山市南海区文华北路与叠虼蟮澜徊媛房谕南约100米(金星儿童中心东南侧)",1,"佛山南海区"
"佛山市叮咚买菜","叮咚买菜","佛山市南海区渤海路与西湖路交叉路口往东南约100米(黄岐凯民茶博城)",1,"佛山南海区"
"佛山市叮咚买菜","叮咚买菜","佛山市南海区海八东路与华翠北路交叉路口往东北约150米(奥园君}花园)",1,"佛山南海区"
"佛山市叮咚买菜","叮咚买菜","佛山市禅城区镇荣路与工业四路交叉路口往西南约50米(非凡领域)",1,"佛山禅城区"
"佛山市叮咚买菜","叮咚买菜","佛山市顺德区桂洲大道中与文园路交叉路口西南侧(幸福豪苑)",1,"佛山顺德区"
"佛山市叮咚买菜","叮咚买菜店","广东省佛山市南海区桂城太港城佛平五路17号叮咚买菜店",1,"佛山南海区"
"佛山市叮咚买菜","叮咚买菜","佛山市禅城区深宁路与港口路交叉路口往东南约50米(世纪康城北侧约50米)",1,"佛山禅城区"
"佛山市叮咚买菜","叮咚买菜","佛山市南海区南平西路与工业区大道交叉路口往西约50米(国顺酒店)",1,"佛山南海区"
"佛山市叮咚买菜","叮咚买菜","佛山市南海区里广路(草场工业区)",1,"佛山南海区"
"潮州市美团买菜","美团外卖(吉春路店)","广东省潮州市湘桥区吉怡路",1,"潮州湘桥区"
"潮州市美团买菜","美团专送","潮州市潮安区金石大道",1,"潮州潮安区"
"潮州市美团买菜","美团专送","潮州市潮安区宾福路",1,"潮州潮安区"
"潮州市美团买菜","美团专送","潮州市潮安区外环北路(古巷中学东南侧约150米)",1,"潮州潮安区"
"潮州市美团买菜","美团专送","广东省潮州市潮安区必胜路4",1,"潮州潮安区"
"潮州市美团买菜","美团专送","潮州市湘桥区吉春路与吉怡路交叉路口往西约50米(新丽楼东南侧约50米)",1,"潮州湘桥区"
"潮州市美团买菜","美容美团","广东省潮州市潮安区宾福路",1,"潮州潮安区"
"潮州市美团买菜","美团站点","潮州市潮安区如意路与站前二路交叉路口向西约100米",1,"潮州潮安区"
"潮州市美团买菜","美团专送","潮州市潮安区新安大道(金凤苑东南侧约200米)",1,"潮州潮安区"
"潮州市美团买菜","美团优选仓库","潮州市饶平县汕汾路(盛发山庄西南侧约250米)",1,"潮州饶平县"
"潮州市美团买菜","美团优选枫溪网格","潮州市潮安区潮汕路(潮州市南熙汽车销售服务有限公司西南侧约200米)",1,"潮州潮安区"
"潮州市美团买菜","美团专送","潮州市潮安区绿榕西路与大祠堂路交叉路口往西南约50米(枫二新村)",1,"潮州潮安区"
"潮州市美团买菜","美团外卖(饶平站)","潮州市饶平县黄冈大道(聚贤迎宾馆西侧约100米)",1,"潮州饶平县"
"潮州市美团买菜","美团外卖(坤辉直街店)","广东省潮州市湘桥区新春南路中段",1,"潮州湘桥区"
"潮州市美团买菜","美团专送","广东省潮州市潮安区金里路",1,"潮州潮安区"
"潮州市美团买菜","美团专送东凤站","广东省潮州市潮安区东梅路",1,"潮州潮安区"
"潮州市美团买菜","美团专送","潮州市潮安区如意路(广东松发陶瓷有限公司南侧约50米)",1,"潮州潮安区"
"潮州市美团买菜","花姐美团优选","潮州市潮安区开明路(潮安区职业技术学校东北侧约250米)",1,"潮州潮安区"
"潮州市美团买菜","美团专送","潮州市潮安区金亨路与金里路交叉路口往西北约50米",1,"潮州潮安区"
"潮州市美团买菜","美团优选大澳粤荟精选","广东省潮州市饶平县大澳村新市西路149号",1,"潮州饶平县"
"潮州市美团买菜","美团专送(浮洋站)","广东省潮州市潮安区洪巷村后公路37号",1,"潮州潮安区"
"潮州市美团买菜","美团外卖(金石大道店)","广东省潮州市潮安区金石大道",1,"潮州潮安区"
"潮州市美团买菜","美团外卖(永护路店)","潮州市湘桥区永护路与新桥路交叉路口往东约50米(永利园住宅小区东南侧)",1,"潮州湘桥区"
"潮州市叮咚买菜","叮咚童鞋","广东省潮州市饶平县黄冈镇丁未路341号叮咚童鞋",1,"潮州饶平县"
"珠海市盒马鲜生","盒马鲜生(宝石南路店)",NA,1,NA
"珠海市盒马鲜生","盒马生鲜收货部","广东省深圳市宝安区福泰路",1,"深圳宝安区"
"珠海市盒马鲜生","盒马鲜生(盒马里・岁宝)","深圳市罗湖区莲塘路168号",1,"深圳罗湖区"
"珠海市盒马鲜生","盒马超市","深圳市龙岗区四联路与龙岗大道交叉路口往北约100米(志健时代广场)",1,"深圳龙岗区"
"珠海市美团买菜","美团专送","珠海市斗门区新青三路与埔青街交叉路口往北约100米(新堂村瑞生园东南侧)",1,"珠海斗门区"
"珠海市美团买菜","美团专送","香洲区拱北街道桂花北路205号桂花工业村9栋1层",1,"珠海香洲区"
"珠海市美团买菜","美团专送","珠海市金湾区华丰一巷与美平西路交叉路口西北侧(爱家心座)",1,"珠海金湾区"
"珠海市美团买菜","美团专送","珠海市香洲区北山路与北山正街南交叉路口往西约100米(南安亭东北侧约100米)",1,"珠海香洲区"
"珠海市美团买菜","美团专送","珠海市斗门区藤山二路与幸福路交叉路口往西北约100米(信龙商场东北侧约150米)",1,"珠海斗门区"
"珠海市美团买菜","美团专送","珠海市香洲区警安街与旅游路交叉路口往东南约100米(棕榈四季)",1,"珠海香洲区"
"珠海市美团买菜","美团专送","广东省珠海市香洲区港二路123号附近",1,"珠海香洲区"
"珠海市美团买菜","美团专送","珠海市香洲区人民西路与红宝路交叉路口往西约100米(宝地康泰花园-A区)",1,"珠海香洲区"
"珠海市美团买菜","美团专送","广东省珠海市香洲区翠前北路63号附近",1,"珠海香洲区"
"珠海市美团买菜","美团专送","广东省珠海市香洲区双石街1号北50米",1,"珠海香洲区"
"珠海市美团买菜","美团专送","珠海市香洲区圣皇头街(官塘市场西侧约50米)",1,"珠海香洲区"
"珠海市美团买菜","美团专送","珠海市金湾区青年路与横街交叉路口往西南约100米(小林市场东南侧约100米)",1,"珠海金湾区"
"珠海市美团买菜","美团专送","珠海市香洲区夏美路与山峰路交叉路口往南约50米(南新里)",1,"珠海香洲区"
"珠海市美团买菜","美团专送","珠海市香洲区大塘新村巷与上埔先锋巷交叉路口往东南约200米(友好商务公寓东侧)",1,"珠海香洲区"
"珠海市美团买菜","美团专送","广东省珠海市香洲区银发路42号附近",1,"珠海香洲区"
"珠海市美团买菜","美团优选","广东省珠海市斗门区同心中路158号",1,"珠海斗门区"
"珠海市美团买菜","美团配送","珠海市金湾区青年路与横街交叉路口往西南约100米(小林市场东南侧约100米)",1,"珠海金湾区"
"珠海市美团买菜","美团站点","广东省珠海市香洲区香华路316",1,"珠海香洲区"
"珠海市美团买菜","美团外卖(南江路店)","广东省珠海市斗门区南江路8号",1,"珠海斗门区"
"珠海市美团买菜","美团智能支付","广东省珠海市金湾区红旗镇成行路318号",1,"珠海金湾区"
"珠海市美团买菜","美团专送(新香洲站)","广东省珠海市香洲区康城西路24~26号",1,"珠海香洲区"
"珠海市美团买菜","美团优选(大信自提点)","广东省珠海市斗门区渡江路19号(早八点隔壁楼梯口)",1,"珠海斗门区"
"珠海市美团买菜","美团外卖(香悦路店)","珠海市香洲区香悦路与文贤路交叉路口西南侧(万丰茗苑)",1,"珠海香洲区"
"珠海市美团买菜","美团外卖(拱星路店)","珠海市香洲区拱星路与金峰路交叉路口往东南约200米(金发苑西北侧约200米)",1,"珠海香洲区"
"珠海市叮咚买菜","每日优鲜(昌盛路店)","广东省珠海市香洲区侨光路3号",1,"珠海香洲区"
"汕头市美团买菜","美团优选","汕头市潮南区峡新公路与金凤东路交叉路口往西南约150米(潮南区峡山街道沙溪小学东侧约100米)",1,"汕头潮南区"
"汕头市美团买菜","美团专送","汕头市潮南区中南路(美南公园西侧)",1,"汕头潮南区"
"汕头市美团买菜","美团站点","中信春泽花园八栋101",1,NA
"汕头市美团买菜","新龙市场美团优选","广东省汕头市潮阳区新兴路",1,"汕头潮阳区"
"汕头市美团买菜","美团外卖(中山北路店)","广东省汕头市澄海区中山北路131号",1,"汕头澄海区"
"汕头市美团买菜","美团专送","广东省汕头市金平区岐山路61号附近",1,"汕头金平区"
"汕头市美团买菜","美团专送","广东省汕头市潮南区G324(福昆线)",1,"汕头潮南区"
"汕头市美团买菜","美团专送","汕头市金平区天山北路(龙光金禧花园-金桐苑)",1,"汕头金平区"
"汕头市美团买菜","美团优选自提点","广东省汕头市澄海区",1,"汕头澄海区"
"汕头市美团买菜","美团专送(NO.2005494)","广东省汕头市潮阳区谷饶镇东星工业区三巷5号",1,"汕头潮阳区"
"汕头市美团买菜","美团专送","汕头市澄海区澄江路(普德幼儿园北侧约50米)",1,"汕头澄海区"
"汕头市美团买菜","美团专送","广东省汕头市金平区X071",1,"汕头金平区"
"汕头市美团买菜","美团专送","广东省汕头市澄海区振兴中路4幢附近",1,"汕头澄海区"
"汕头市美团买菜","美团专送","广东省汕头市澄海区大海门三片六路",1,"汕头澄海区"
"汕头市美团买菜","美团专送","广东省汕头市澄海区中山北路125号附近",1,"汕头澄海区"
"汕头市美团买菜","美团专送","汕头市潮阳区新凤路与新和惠路交叉路口往东北约200米(中南小区西南侧约150米)",1,"汕头潮阳区"
"汕头市美团买菜","美团外卖(莲南路店)","汕头市澄海区莲南路与莲东一路交叉路口往北约150米(澄海区莲下镇陈厝洲幼儿园西北侧)",1,"汕头澄海区"
"汕头市美团买菜","美团外卖站点","潮南区峡山街道峡山广祥西区一幢金菀后面",1,"汕头潮南区"
"汕头市美团买菜","美团专送","汕头市潮阳区莲峰二路与环海路交叉路口往东北约200米(明德园)",1,"汕头潮阳区"
"汕头市美团买菜","美团优选自提点","汕头市潮阳区新和惠路与下寨和西中路交叉路口南侧(下寨小学东洋分校东南侧约100米)",1,"汕头潮阳区"
"汕头市美团买菜","美团专送","汕头市金平区前溪路(溪东社区居委会东南侧约100米)",1,"汕头金平区"
"汕头市美团买菜","美团外卖(工交路店)","汕头市潮阳区工交路与金梅路交叉路口往西北约50米(金浦街道社区卫生服务中心南侧约100米)",1,"汕头潮阳区"
"汕头市美团买菜","美团专送","广东省汕头市金平区大华街道大华路32号美团专送",1,"汕头金平区"
"汕头市叮咚买菜","每日优鲜(汕头金平万达广场店)","广东省汕头市金平区",1,"汕头金平区"
"韶关市美团买菜","美团专送(韶关浈江站)","广东省韶关市浈江区西堤中路21号",1,"韶关市区"
"韶关市美团买菜","美团专送","韶关市浈江区东河路与执信路交叉路口南侧(韶关市公路局西南侧约50米)",1,"韶关市区"
"韶关市美团买菜","美团专送","广东省韶关市武江区新民路",1,"韶关市区"
"韶关市美团买菜","美团专送","广东省韶关市浈江区席前路18附近",1,"韶关市区"
"韶关市美团买菜","美团专送(仁化服务站)","韶关市仁化县滨江路(富凯华城东南侧)",1,"韶关仁化县"
"韶关市美团买菜","美团外卖(人民南路店)","广东省韶关市乐昌市人民南路238东南90米",1,"韶关乐昌市"
"韶关市美团买菜","美团外卖(河南路店)","广东省韶关市乐昌市河南路27附近",1,"韶关乐昌市"
"韶关市美团买菜","美团专送","韶关市浈江区韶南大道北(金海马家居东侧约50米)",1,"韶关市区"
"韶关市美团买菜","美团专送","韶关市武江区沐溪大道(粤北第二人民医院西侧约100米)",1,"韶关市区"
"韶关市美团买菜","美团优选杨沥村自提点","广东省韶关市南雄市",1,"韶关南雄市"
"惠州市美团买菜","TK每日优鲜(万信佳购物广场店)","惠州市博罗县商业中街148号万信佳购物广场F1",1,"惠州博罗县"
"东莞市盒马鲜生","每日优鲜华南大仓(沿河路店)","沙田镇第一产业集团沙田物流园沿河路281号-1044每日优鲜3和4库",1,"东莞沙田镇"
"东莞市盒马鲜生","每日优鲜华南(虎门港大道店)","东莞市虎门港大道(增益冷链东莞港基地西南侧约100米)",1,"东莞虎门镇"
"阳江市朴朴超市","盒马","广东省阳江市阳西县湖景路",1,"阳江阳西县"
"茂名市朴朴超市","每日优鲜水果店(万达分店)","广东省茂名市电白区水东街道南方商业城西区六行28号一楼",1,"茂名电白区"
"云浮市盒马鲜生","盒马超市","广东省广州市番禺区建华路11号建华汇商业中心B座",1,"广州番禺区"
"云浮市盒马鲜生","盒马生鲜广东收货点","广东省广州市黄埔区",1,"广州黄埔区"
"云浮市朴朴超市","美团买菜","广东省广州市番禺区光明南路200号附近",1,"深圳光明区"
"云浮市朴朴超市","叮咚买菜","广东省广州市番禺区X939(钟韵路)",1,"广州番禺区"
"云浮市朴朴超市","叮咚买菜","广东省广州市海珠区泰沙路20号附近",1,"广州海珠区"
"云浮市朴朴超市","叮咚买菜","广州市白云区新围路与校园路交叉路口西南侧(福星文体广场)",1,"广州白云区"
"云浮市朴朴超市","叮咚买菜","广州市海珠区江燕路(中源御品)",1,"广州海珠区"
"云浮市朴朴超市","叮咚买菜","广州市荔湾区河沙南路与东海南路交叉路口往东约100米(都得利广场东侧)",1,"广州荔湾区"
"云浮市朴朴超市","每日优鲜(伟逸街店)","广东省广州市天河区伟逸街8号伟腾嘉逸花园2期每日优鲜",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(牛利岗南街店)","广州市天河区牛利岗南街与银利街交叉路口往东约200米(易顺宾馆西北侧)",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(华师店)","广东省广州市天河区龙口西路138号1楼",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(梅花园店)","白云区京溪街梅宾北路119号首层102",1,"广州白云区"
"云浮市朴朴超市","每日优鲜(广州沙河店)","广东省广州市天河区江园街9号",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(科韵路店)","广东省广州市天河区岑村均田大厦117号每日优鲜",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(荷光路店)","广东省广州市天河区棠下街道棠下上社荷光路合心商务中心b座",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(白马岗街店)","广州市天河区白马岗街与黄埔大道中交叉路口往南约100米(艾琳苑)",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(猎德店)","天河区黄埔大道269号、271号一层F06铺",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(迎龙路店)","广州市天河区迎龙路与龙腾路交叉路口往北约50米(天河区龙洞小学北侧)",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(NO:3201)","白云区棠涌黄沙岗东一街6号帕斯网咖前",1,"广州白云区"
"云浮市朴朴超市","每日优鲜(员村店)","广东省广州市天河区潭村路110号",1,"广州天河区"
"云浮市朴朴超市","每日优鲜(白山路店)","广东省广州市白云区同和街道同和镇白山村白山东路24号每日优鲜",1,"广州白云区"
"云浮市朴朴超市","每日优鲜(江夏东一路店)","广东省广州市白云区江夏东一路91号西北80米",1,"广州白云区"
"云浮市美团买菜","每日优鲜(环虼蟮赖)","广州市白云区环蚬园前直街与环虼蟮澜徊媛房谕西北约50米(悦汇居东侧)",1,"广州白云区"
"云浮市美团买菜","每日优鲜(永泰店)","广东省广州市白云区荟贤路18",1,"广州白云区"
"云浮市美团买菜","每日优鲜(车陂店)","广州市天河区车陂路(泰安花园东南侧)",1,"广州天河区"
"云浮市美团买菜","每日优鲜(丰乐店)","广东省广州市黄埔区城门一巷12号",1,"广州黄埔区"
"云浮市叮咚买菜","美团买菜","广东省深圳市南山区粤兴三道6附近",1,"深圳南山区"
"云浮市叮咚买菜","美团买菜","深圳市龙华区观澜大道与田茜路交叉路口往南约50米(泉源发工业园东南侧)",1,"深圳龙华区"
"广州市盒马鲜生","美团站点","龙翔大道630号",1,NA
"广州市盒马鲜生","美团专送","深圳市宝安区新沙路(深圳上星门诊部)",1,"深圳宝安区"
"广州市盒马鲜生","美团站点(荣华里)","广东省深圳市罗湖区河边路3号",1,"深圳罗湖区"
"广州市盒马鲜生","美团专送(光明站)","深圳市光明区高墩西路与高墩北路交叉路口南侧(凤凰办事处塘尾社区党群服务中心西南侧100米)",1,"深圳光明区"
"广州市盒马鲜生","美团专送","深圳市龙华区樟吉路与樟阁路交叉路口往西约150米(章阁中心城西南侧)",1,"深圳龙华区"
"广州市盒马鲜生","美团专送","广东省深圳市龙华区东环一路153",1,"深圳龙华区"
"广州市盒马鲜生","美团专送","广东省深圳市龙华区共和新村B区150栋",1,"深圳龙华区"
"广州市盒马鲜生","美团专送","深圳市宝安区三号路与宝安大道交叉路口往西南约200米(深圳宝安福永桥南新区)",1,"深圳宝安区"
"广州市盒马鲜生","叮咚买菜门店","广东省深圳市龙华区民治街道澳门新村13栋叮咚买菜门店",1,"深圳龙华区"
"广州市盒马鲜生","叮咚买菜","广东省深圳市南山区深南大道10118号6层附近",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜(丹竹头店)","龙岗区丹竹头康正路1号(力团工业区)",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(布吉站)","广东省深圳市龙岗区吉政路48-3",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(长江大厦店)","广东省深圳市龙岗区吉华路254号",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(莲花路店)","广东深圳市龙岗区吉华街道布吉街道老墟村老墟村太子工业大厦每日优鲜",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(布心店)","东晓路仙诺大院9号楼一层190-9号",1,NA
"广州市盒马鲜生","每日优鲜(塘坑店)","龙岗区横岗街道六约社区六和路25-1号一楼107",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(雪象店)","深圳市龙岗区环城路与岗辉路交叉路口往东约50米(威宇隆工业园)",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(平湖店)","广东省深圳市龙岗区建设路11号",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(贝丽南路店)","翠竹街道贝丽南路龙丽园大厦负一楼2号商铺",1,NA
"广州市盒马鲜生","每日优鲜(八卦岭站)","广东省深圳市福田区八卦三路6号-3栋",1,"深圳福田区"
"广州市盒马鲜生","每日优鲜(五和店)","广东省深圳市龙岗区坂田街道大发埔社区长发西路34号中宝通A2栋厂房101号",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(智慧谷创新广场民治大道店)","广东省深圳市龙华区民治大道574号",1,"深圳龙华区"
"广州市盒马鲜生","每日优鲜(油松店)","广东省深圳市龙华区民欢路16号",1,"深圳龙华区"
"广州市盒马鲜生","每日优鲜(油松路店)","广东省深圳市龙华区油松路103-2附近",1,"深圳龙华区"
"广州市盒马鲜生","每日优鲜(龙胜店)","广东省深圳市龙华区龙胜创业路",1,"深圳龙华区"
"广州市盒马鲜生","每日优鲜(深南大道店)","广东省深圳市南山区深南大道9680号大冲商务中心a座",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜(马家龙店)","南山区马家龙工业区大习科创大厦14栋1124",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜(清湖店)","龙华街道龙观三路金乔田商务中心宿舍一楼",1,"深圳龙华区"
"广州市盒马鲜生","每日优鲜(前海枫叶大厦店)","广东省深圳市南山区南山街道枫叶大厦",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜(大新店)","深圳市南山区南新路与桃园路交叉路口西侧(苏豪名厦)",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜(南山大道店)","广东省深圳市南山区南山街道南山大道枫叶公寓b座每日优鲜",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜(清湖店)","广东省深圳市龙华区龙华街道玉翠社区华韵路1号金博龙工业厂区厂房A101",1,"深圳龙华区"
"广州市盒马鲜生","每日优鲜(洪浪北店)","广东省深圳市宝安区新安三路94号",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜(新安站)","广东省深圳市宝安区甲岸路18-18号",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜(宝运达店)","西乡大道前进二路交汇处宝运达物流中心1厂20铺",1,NA
"广州市盒马鲜生","每日优鲜(观澜大道店)","广东省深圳市龙华区观澜大道175号西北70米",1,"深圳龙华区"
"广州市盒马鲜生","每日优鲜(兴业路店)","广东省深圳市宝安区兴业路2088东北90米",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜(环石岩湖绿道店)","广东省深圳市宝安区石岩镇荔湖花园6栋每日优鲜",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜(鼎盛大厦店)","深圳市宝安区共和工业路与银田工业路交叉路口北侧(银田创意园东北侧)",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜(固戍店)","宝安区航城大道航城创新创业园B3栋102/103/105室",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜(爱联店)","广东省深圳市龙岗区龙城街道爱联社区新丰路6号台中工业区A9栋103",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(吉祥店)","龙城街道吉祥社区龙岗大道3002号四海家居111、112",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(龙潭店)","龙城街道阳光广场AC栋1-4445铺",1,NA
"广州市盒马鲜生","每日优鲜(富民路店)","广东省深圳市龙岗区龙岗街道伟龙达81栋",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(双龙店)","广东省深圳市龙岗区龙岗街道南联社区罗瑞合瑞丽路8号101",1,"深圳龙岗区"
"广州市盒马鲜生","每日优鲜(桥达路店)","广东省深圳市宝安区福海街道福源工业区三号路伟丰福满大厦103号铺每日优鲜",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜(三号路店)","福海街道福源工业区三号路伟丰福满大厦103号铺每日优鲜",1,NA
"广州市盒马鲜生","每日优鲜(广深公路店)","深圳市宝安区广深公路与沿河北路交叉路口往北约50米(名立幼儿园西侧)",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜店","深圳市南山区学苑大道(西)与平山一路交叉路口西南侧(民企科技园)",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜手机生鲜超市","广东省深圳市福田区皇岗路2001-6附近",1,"深圳福田区"
"广州市盒马鲜生","每日优鲜手机生鲜超市","广东省深圳市福田区景田东路106号附近",1,"深圳福田区"
"广州市盒马鲜生","每日优鲜手机生鲜超市","深圳市南山区兴南路与登良路交叉路口东南侧(南油生活B区)",1,"深圳南山区"
"广州市盒马鲜生","每日优鲜手机买菜又好又快","深圳市宝安区径贝东堤与新湖路交叉路口往北约100米(华侨新村)",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜手机生鲜超市","深圳市宝安区固戍二路与迪福路交叉路口往西北约100米(香格丽湾园)",1,"深圳宝安区"
"广州市盒马鲜生","每日优鲜生活超市","深圳市宝安区温屋二路与松明大道交叉路口往东北约100米(温馨雅苑西侧)",1,"深圳宝安区"
"广州市盒马鲜生","美团专送","西溪商业大道31号附近",1,NA
"广州市盒马鲜生","美团网佛山站","广东省佛山市禅城区祖庙路31-37号",1,"佛山禅城区"
"广州市盒马鲜生","美团专送","佛山市南海区东成财智中心4栋107铺",1,"佛山南海区"
"广州市盒马鲜生","美团专送","广东省佛山市南海区怡兴大道南20号",1,"佛山南海区"
"广州市盒马鲜生","美团专送","广东省佛山市南海区六村大道95号附近",1,"佛山南海区"
"广州市盒马鲜生","叮咚买菜(石湾站)","佛山市禅城区莱翔路(佛山新华艺装饰市场)",1,"佛山禅城区"
"广州市盒马鲜生","每日优鲜(桂城店)","南海区桂城街道育才路富豪花园11座1楼4-5-6-7号铺",1,"佛山南海区"
